x,y,z,speed
3.369839339684742185e+02,-3.381549744316295687e+02,1.761591121774840714e-03,2.182255675938384698e+01
3.373679592796771090e+02,-3.378347800720911778e+02,1.762039571459114587e-03,2.184977487917484851e+01
3.377511669406989654e+02,-3.375136076070521653e+02,1.762401799242329032e-03,2.187689621872920753e+01
3.381335427841169121e+02,-3.371914452654903016e+02,1.762682064215997978e-03,2.190392317083464846e+01
3.385150725144923172e+02,-3.368682813428148393e+02,1.762884622703904218e-03,2.193048934997780464e+01
3.388957417070026850e+02,-3.365441042029287928e+02,1.763013728646660059e-03,2.195550222962591036e+01
3.392755357797723264e+02,-3.362189022496768303e+02,1.763073632045312773e-03,2.198011409521042125e+01
3.396544400605627629e+02,-3.358926640086207271e+02,1.763068584647757087e-03,2.200265999463492861e+01
3.400324397394917355e+02,-3.355653780749343014e+02,1.763002836216897217e-03,2.202386020966398661e+01
3.404095198622854355e+02,-3.352370331095124811e+02,1.762880634686037106e-03,2.204358600690720849e+01
3.407856653394325122e+02,-3.349076178534224368e+02,1.762706227263707588e-03,2.206020777553531431e+01
3.411608609452284213e+02,-3.345771211305204815e+02,1.762483860714705473e-03,2.208260650298808159e+01
3.415350913168967963e+02,-3.342455318501615125e+02,1.762217781622570437e-03,2.210897108291088742e+01
3.419083409537942089e+02,-3.339128390100048023e+02,1.761912236633130435e-03,2.213519315746447091e+01
3.422805942166999671e+02,-3.335790316989149460e+02,1.761571472678748109e-03,2.216100147732495174e+01
3.426518353271936803e+02,-3.332440990999570545e+02,1.761199737182862681e-03,2.218645772088052581e+01
3.430220483671258762e+02,-3.329080304934890364e+02,1.760801278244453509e-03,2.221165625410605671e+01
3.433912172781834329e+02,-3.325708152603477856e+02,1.760380344802001161e-03,2.223666282639810632e+01
3.437593258615541458e+02,-3.322324428851320590e+02,1.759941186776560473e-03,2.226154164879162778e+01
3.441263577776933857e+02,-3.318929029595788052e+02,1.759488055193512979e-03,2.228598617686597549e+01
3.444922965461984177e+02,-3.315521851860364677e+02,1.759025202282587814e-03,2.230961522561654320e+01
3.448571255457910638e+02,-3.312102793810303183e+02,1.758556881555723697e-03,2.233159963227623024e+01
3.452208280144156447e+02,-3.308671754789230022e+02,1.758087347862342855e-03,2.235236437425875877e+01
3.455833870494535631e+02,-3.305228635356669429e+02,1.757620857421602787e-03,2.237088713019228692e+01
3.459447856080607266e+02,-3.301773337326496289e+02,1.757161667831196516e-03,2.238771166006026192e+01
3.463050065076297415e+02,-3.298305763806295090e+02,1.756714038052258325e-03,2.240311333727695597e+01
3.466640324263826187e+02,-3.294825819237615292e+02,1.756282228369943684e-03,2.242437347218573507e+01
3.470218459040966650e+02,-3.291333409437112891e+02,1.755870500329237546e-03,2.244890175259390119e+01
3.473784293429696390e+02,-3.287828441638567369e+02,1.755483116645573582e-03,2.247340511893165171e+01
3.477337650086251415e+02,-3.284310824535734810e+02,1.755124341089805756e-03,2.249746455355600716e+01
3.480878350312664224e+02,-3.280780468326057076e+02,1.754798438347129549e-03,2.252119069377422633e+01
3.484406214069792895e+02,-3.277237284755158839e+02,1.754509673849505291e-03,2.254468101336235364e+01
3.487921059991905963e+02,-3.273681187162157471e+02,1.754262313581184812e-03,2.256801057034684277e+01
3.491422705350184401e+02,-3.270112090474240745e+02,1.754060624053437392e-03,2.259124555478761209e+01
3.494910965536496406e+02,-3.266529910737328919e+02,1.753908874257447239e-03,2.261442351454531519e+01
3.498385655954442655e+02,-3.262934566987041762e+02,1.753811328178775690e-03,2.263704314643358373e+01
3.501846590116632001e+02,-3.259325979411569847e+02,1.753772251487473437e-03,2.265877392738009988e+01
3.505293623438877830e+02,-3.255704111000898138e+02,1.753794774791148699e-03,2.267959699158027576e+01
3.508726783169356054e+02,-3.252069089091571072e+02,1.753877502478703001e-03,2.269885282045050090e+01
3.512146140962099707e+02,-3.248421081031562494e+02,1.754017907509371329e-03,2.271589096961901078e+01
3.515551770110058101e+02,-3.244760253102147090e+02,1.754213461532179138e-03,2.273114855858318606e+01
3.518943745502847378e+02,-3.241086770496282838e+02,1.754461635142899123e-03,2.274508982484131181e+01
3.522322143584945024e+02,-3.237400797298395219e+02,1.754759898125679346e-03,2.276567406432358709e+01
